pasta_origem;nome_arquivo;tamanho_bytes;rtt_total_segundos;tempo_execucao_segundos;overhead_segundos;status
./arquivos/10MB;arquivo_001.txt;5708795;;;;Falha
./arquivos/10MB;arquivo_002.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_003.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_004.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_005.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_006.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_007.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_008.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_009.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_010.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_011.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_012.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_013.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_014.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_015.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_016.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_017.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_018.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_019.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_020.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_021.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_022.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_023.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_024.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_025.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_026.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_027.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_028.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_029.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_030.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_031.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_032.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_033.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_034.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_035.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_036.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_037.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_038.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_039.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_040.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_041.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_042.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_043.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_044.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_045.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_046.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_047.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_048.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_049.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_050.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_051.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_052.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_053.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_054.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_055.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_056.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_057.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_058.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_059.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_060.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_061.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_062.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_063.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_064.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_065.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_066.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_067.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_068.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_069.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_070.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_071.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_072.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_073.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_074.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_075.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_076.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_077.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_078.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_079.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_080.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_081.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_082.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_083.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_084.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_085.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_086.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_087.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_088.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_089.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_090.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_091.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_092.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_093.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_094.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_095.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_096.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_097.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_098.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_099.txt;10485760;;;;Falha
./arquivos/10MB;arquivo_100.txt;10485760;;;;Falha
